,OverallQual,GrLivArea,GarageArea,Neighborhood,1stFlrSF,BsmtFinSF1,LotArea,YearBuilt,LotFrontage,BsmtUnfSF,OpenPorchSF,YearRemodAdd,WoodDeckSF,MasVnrArea,OverallCond,2ndFlrSF,MoSold,ExterQual,BsmtQual_Gd,GarageFinish_RFn,Id,SalePrice
1595,7,1628,390.0,192854.50632911394,958,284.0,8400,1996,60.0,100.0,72,1997,48,32.0,5,670,6,3,1,0,1629,
1596,8,2522,564.0,272727.4761904762,2522,1965.0,7296,2004,28.0,243.0,57,2005,182,0.0,5,0,11,4,0,0,1630,
1597,8,1478,495.0,272727.4761904762,1478,341.0,7380,1998,61.0,1077.0,43,1998,168,0.0,5,0,7,3,1,0,1631,
1598,8,1734,528.0,272727.4761904762,1734,741.0,8013,1995,57.0,846.0,50,1996,52,0.0,5,0,9,4,1,1,1632,
1599,7,1382,396.0,192854.50632911394,751,189.0,8923,1998,57.0,195.0,0,1998,256,0.0,5,631,2,4,1,0,1633,
1600,6,1636,440.0,192854.50632911394,952,476.0,7500,1998,60.0,476.0,84,1999,0,0.0,5,684,10,4,1,0,1634,
1601,6,1516,409.0,192854.50632911394,707,600.0,8803,1994,70.30426621056354,107.0,46,1995,0,0.0,5,809,7,3,1,0,1635,
1602,6,1190,430.0,192854.50632911394,1190,0.0,7250,1993,58.0,1181.0,21,1993,0,45.0,5,0,11,3,1,0,1636,
1603,5,1934,567.0,192854.50632911394,946,400.0,11900,1977,85.0,722.0,176,1977,0,157.0,6,988,7,3,1,0,1637,
1604,7,2050,529.0,189050.0684931507,1154,0.0,13250,1978,105.81978044870691,832.0,192,1978,192,256.0,6,896,5,3,1,1,1638,
1605,6,1671,484.0,189050.0684931507,1671,363.0,10928,1978,80.0,1064.0,55,1986,252,101.0,6,0,8,3,0,1,1639,
1606,7,2673,441.0,189050.0684931507,1539,602.0,12388,1980,98.93550492064765,441.0,84,1991,178,229.0,7,1134,8,3,1,1,1640,
1607,6,1707,479.0,189050.0684931507,1707,832.0,11088,1978,80.0,308.0,0,1998,0,144.0,5,0,5,3,0,0,1641,
1608,7,1884,581.0,223054.89411764705,1016,622.0,7000,2003,70.0,304.0,35,2003,0,0.0,5,868,6,4,1,1,1642,
1609,8,1874,588.0,223054.89411764705,1058,0.0,7500,2000,59.89798893323032,1058.0,134,2001,0,0.0,5,816,3,4,1,0,1643,
1610,8,1811,565.0,223054.89411764705,972,225.0,8470,2002,72.04766625124655,471.0,48,2002,225,0.0,5,839,10,4,1,1,1644,
1611,5,1621,478.0,189050.0684931507,1621,1333.0,9373,1975,44.23517843346573,120.0,0,1975,0,161.0,7,0,6,3,1,1,1645,
1612,6,1116,528.0,189050.0684931507,1116,888.0,10140,1974,78.0,228.0,0,1974,0,196.0,6,0,4,3,0,1,1646,
1613,7,1193,506.0,189050.0684931507,1193,636.0,11050,1975,85.0,540.0,0,1975,40,0.0,5,0,8,3,0,0,1647,
1614,5,1180,477.0,145847.08,1180,0.0,7830,1970,62.533500446292464,1180.0,45,1970,0,0.0,5,0,3,3,0,1,1648,
1615,5,1050,336.0,145847.08,1050,500.0,8510,1971,67.96425144290535,543.0,0,1971,0,178.0,7,0,7,3,1,0,1649,
1616,4,864,576.0,145847.08,864,726.0,7038,1970,60.0,138.0,0,1970,210,0.0,6,0,9,3,0,0,1650,
1617,4,864,576.0,145847.08,864,240.0,9000,1971,60.0,624.0,0,2006,200,0.0,7,0,7,3,0,0,1651,
1618,6,987,264.0,104493.75,483,254.0,1680,1973,21.0,229.0,0,1973,0,504.0,5,504,7,3,0,0,1652,
1619,6,987,288.0,104493.75,483,110.0,1680,1972,21.0,79.0,0,1972,0,425.0,6,504,7,3,0,0,1653,
1620,6,1548,440.0,142694.44444444444,804,306.0,2308,1976,24.0,498.0,0,1976,108,0.0,5,744,9,3,1,1,1654,
1621,7,1055,440.0,142694.44444444444,1055,435.0,2280,1975,24.0,0.0,27,1975,0,0.0,5,0,8,3,1,1,1655,
1622,6,1456,440.0,142694.44444444444,855,389.0,2349,1977,24.0,466.0,28,1977,0,0.0,5,601,5,3,1,0,1656,
1623,6,1548,440.0,142694.44444444444,804,320.0,2364,1978,24.0,484.0,0,1978,108,0.0,5,744,7,3,1,0,1657,
1624,6,1456,440.0,142694.44444444444,855,279.0,2364,1978,24.0,576.0,0,1978,147,0.0,5,601,4,4,1,0,1658,
1625,7,836,345.0,142694.44444444444,836,536.0,2104,1976,24.0,300.0,20,1976,150,0.0,6,0,10,3,0,0,1659,
1626,5,1120,656.0,145847.08,1120,644.0,10710,1966,85.53432819665292,220.0,162,2004,0,165.0,7,0,7,4,0,1,1660,
1627,9,2772,754.0,284706.625,1794,1360.0,14257,2007,110.0,416.0,64,2007,135,726.0,5,978,6,5,0,0,1661,
1628,9,2690,864.0,284706.625,1365,986.0,12350,2009,95.0,379.0,197,2009,0,0.0,5,1325,7,4,0,1,1662,
1629,9,2020,896.0,284706.625,2020,1232.0,12350,2008,95.0,788.0,98,2008,192,450.0,5,0,5,5,0,1,1663,
1630,10,2674,762.0,284706.625,2674,2288.0,13693,2007,105.0,342.0,50,2007,360,472.0,5,0,3,5,0,0,1664,
1631,9,1736,834.0,284706.625,1736,0.0,11578,2008,95.0,1736.0,90,2008,319,302.0,5,0,7,5,0,1,1665,
1632,8,1782,932.0,284706.625,1782,1531.0,16870,2004,129.0,251.0,82,2005,99,238.0,5,0,4,4,0,0,1666,
1633,8,2520,640.0,284706.625,1508,1230.0,23303,2007,59.0,278.0,273,2007,192,20.0,5,1012,6,4,0,0,1667,
1634,9,1743,927.0,284706.625,1743,1015.0,10367,2008,87.0,724.0,45,2008,168,284.0,5,0,6,5,0,1,1668,
1635,9,1531,700.0,284706.625,1531,1037.0,10872,2006,77.0,467.0,52,2006,184,122.0,5,0,2,4,0,0,1669,
1636,9,1808,850.0,284706.625,1808,1142.0,13514,2008,102.0,632.0,26,2008,200,285.0,5,0,3,5,0,0,1670,
1637,7,1760,583.0,284706.625,1760,1262.0,12878,2003,90.0,498.0,190,2004,165,418.0,5,0,6,4,1,0,1671,
1638,9,2452,886.0,284706.625,2452,1972.0,15274,2003,110.0,480.0,116,2003,0,724.0,5,0,7,4,0,0,1672,
1639,8,2400,730.0,284706.625,1105,0.0,13262,2003,96.0,1082.0,40,2004,114,186.0,5,1295,6,4,1,0,1673,
1640,8,1606,871.0,284706.625,1606,0.0,9658,2006,70.0,1598.0,60,2006,230,383.0,5,0,7,4,1,1,1674,
1641,6,1358,484.0,284706.625,1358,836.0,6904,2005,47.0,522.0,36,2005,192,240.0,5,0,8,4,1,1,1675,
1642,6,1306,624.0,284706.625,1306,881.0,5122,2005,34.0,425.0,63,2005,170,135.0,5,0,3,4,1,1,1676,
1643,7,1358,484.0,284706.625,1358,876.0,10307,2007,80.0,474.0,26,2008,192,176.0,5,0,5,4,1,1,1677,
1644,10,2492,949.0,284706.625,2492,2146.0,14836,2004,100.0,346.0,235,2005,226,730.0,5,0,2,5,0,0,1678,
1645,8,2200,685.0,284706.625,2200,1557.0,15262,2003,117.0,643.0,55,2004,208,470.0,5,0,7,4,0,0,1679,
1646,9,1884,649.0,284706.625,1884,800.0,7390,2008,44.0,1084.0,90,2009,231,308.0,5,0,5,5,0,0,1680,
1647,9,1456,539.0,284706.625,1456,0.0,6472,2008,48.0,1451.0,42,2008,192,500.0,5,0,4,5,0,1,1681,
1648,8,1712,701.0,284706.625,1712,1196.0,16770,2002,129.0,516.0,183,2003,218,270.0,5,0,9,4,0,1,1682,
1649,7,1405,478.0,284706.625,1405,0.0,3480,2003,48.0,1405.0,36,2003,148,163.0,5,0,11,4,1,1,1683,
1650,7,1456,390.0,192854.50632911394,728,0.0,10928,2005,63.0,728.0,0,2005,100,0.0,5,728,6,4,1,0,1684,
1651,6,1490,392.0,192854.50632911394,745,0.0,8918,2005,57.0,745.0,20,2006,36,0.0,5,745,7,4,1,0,1685,
1652,7,1220,397.0,194870.88235294117,1220,16.0,3182,2005,43.0,1204.0,16,2006,100,16.0,5,0,8,4,1,0,1686,
1653,7,1374,400.0,192854.50632911394,744,0.0,9434,2004,59.0,384.0,0,2005,100,0.0,5,630,8,4,1,0,1687,
1654,7,1630,436.0,192854.50632911394,868,0.0,7984,2004,62.0,868.0,48,2005,120,200.0,5,762,9,4,1,0,1688,
1655,7,1594,434.0,192854.50632911394,846,0.0,10125,2004,61.0,846.0,48,2004,300,0.0,5,748,7,4,1,0,1689,
1656,7,1489,400.0,192854.50632911394,806,652.0,8965,2003,71.59806277152133,130.0,75,2003,0,0.0,5,683,6,4,1,0,1690,
1657,7,1342,393.0,192854.50632911394,698,494.0,8174,2003,65.28082153869663,204.0,56,2003,100,0.0,5,644,5,4,1,0,1691,
1658,8,2004,644.0,192854.50632911394,878,651.0,12891,2002,109.65365592028564,219.0,48,2002,0,-1.0,5,1126,7,4,0,0,1692,
1659,7,1374,400.0,192854.50632911394,744,241.0,9734,2004,61.0,30.0,0,2004,0,0.0,5,630,5,4,1,0,1693,
1660,6,1514,394.0,192854.50632911394,819,683.0,8433,2000,42.0,111.0,72,2000,0,0.0,5,695,6,3,1,0,1694,
1661,7,1430,400.0,192854.50632911394,774,0.0,7750,1999,62.0,384.0,0,2000,0,0.0,5,656,3,3,1,1,1695,
1662,7,2312,658.0,192854.50632911394,1223,913.0,15896,1999,75.01999321224487,264.0,0,1999,298,210.0,5,1089,5,4,1,0,1696,
1663,7,1430,410.0,192854.50632911394,774,0.0,7848,1999,64.0,384.0,0,1999,0,0.0,6,656,6,3,0,0,1697,
1664,8,2687,810.0,288200.24242424243,1466,1173.0,12720,2000,106.0,282.0,30,2000,252,150.0,5,1221,9,4,1,1,1698,
1665,8,2063,815.0,288200.24242424243,2063,236.0,10750,1994,50.73382782030903,262.0,56,1995,182,634.0,5,0,6,4,1,0,1699,
1666,7,2061,647.0,288200.24242424243,1094,816.0,9085,1995,79.0,254.0,102,1996,296,286.0,5,967,11,4,1,0,1700,
1667,8,2232,623.0,288200.24242424243,1215,624.0,11692,1993,93.37697154764388,549.0,165,1994,173,372.0,5,1017,10,4,1,1,1701,
1668,8,1696,972.0,223054.89411764705,1696,0.0,11194,2008,86.0,1696.0,56,2008,120,240.0,5,0,9,4,1,1,1702,
1669,8,1658,726.0,223054.89411764705,1658,0.0,10206,2008,78.0,1614.0,44,2008,144,294.0,5,0,9,4,1,0,1703,
1670,8,1702,844.0,223054.89411764705,1702,1294.0,10130,2007,85.0,408.0,69,2007,0,260.0,5,0,3,4,1,1,1704,
1671,8,1432,492.0,223054.89411764705,1432,379.0,9139,2006,76.0,1043.0,50,2006,297,206.0,5,0,9,4,0,0,1705,
1672,9,2490,795.0,223054.89411764705,2490,2158.0,11128,2005,85.0,300.0,226,2006,70,198.0,5,0,10,5,0,0,1706,
1673,7,1436,529.0,223054.89411764705,1436,0.0,7993,2008,90.0,1436.0,121,2009,0,-1.0,5,0,10,4,0,0,1707,
1674,7,1402,625.0,223054.89411764705,1402,0.0,8640,2008,72.0,1402.0,126,2008,205,0.0,5,0,5,4,1,1,1708,
1675,9,1530,984.0,223054.89411764705,1530,0.0,12606,2007,112.0,1530.0,136,2008,212,120.0,5,0,5,4,1,1,1709,
1676,8,1448,692.0,223054.89411764705,1448,24.0,7500,2006,75.0,1348.0,140,2007,0,238.0,5,0,6,4,1,1,1710,
1677,8,1795,782.0,223054.89411764705,909,682.0,10603,2006,84.0,218.0,45,2006,168,121.0,5,886,7,4,0,0,1711,
1678,8,1836,517.0,223054.89411764705,1836,0.0,8125,2008,65.0,1836.0,175,2009,0,288.0,5,0,10,4,1,0,1712,
1679,7,1662,711.0,223054.89411764705,1662,1430.0,10625,2006,85.0,222.0,120,2007,168,0.0,5,0,3,4,1,1,1713,
1680,7,1553,588.0,223054.89411764705,1553,771.0,8736,2003,68.0,422.0,88,2004,192,0.0,5,0,8,4,1,1,1714,
1681,7,1653,628.0,223054.89411764705,812,410.0,8127,2003,65.0,402.0,45,2003,0,0.0,5,841,3,4,1,1,1715,
1682,7,1218,576.0,186555.7966101695,1218,0.0,9605,2007,80.0,1218.0,178,2007,0,0.0,6,0,4,4,1,1,1716,
1683,7,1141,484.0,186555.7966101695,1141,54.0,7500,2006,63.0,1087.0,0,2006,182,0.0,5,0,6,4,1,1,1717,
1684,6,1158,0.0,186555.7966101695,1158,0.0,7500,2004,63.0,1158.0,50,2004,0,0.0,5,0,8,3,1,0,1718,
1685,7,1812,478.0,186555.7966101695,871,0.0,10628,2004,96.0,835.0,91,2004,146,0.0,5,941,1,4,1,1,1719,
1686,8,1512,845.0,186555.7966101695,1512,516.0,10141,2004,76.0,222.0,36,2004,210,264.0,5,0,1,4,1,1,1720,
1687,7,1114,576.0,186555.7966101695,1114,0.0,13072,2004,63.0,1114.0,102,2005,248,0.0,5,0,5,4,1,0,1721,
1688,5,1114,0.0,186555.7966101695,1114,0.0,13072,2004,63.0,1114.0,39,2004,0,0.0,5,0,8,3,1,0,1722,
1689,5,1114,576.0,186555.7966101695,1114,836.0,12450,2003,60.0,278.0,42,2004,0,0.0,5,0,6,3,1,0,1723,
1690,7,1450,788.0,186555.7966101695,1450,0.0,7328,2008,61.0,1450.0,93,2009,0,140.0,5,0,2,4,1,1,1724,
1691,7,2122,559.0,186555.7966101695,913,637.0,11492,1996,43.0,276.0,74,1997,0,132.0,5,1209,4,4,1,1,1725,
1692,6,1730,528.0,186555.7966101695,833,52.0,7703,1992,70.0,400.0,91,1992,0,0.0,6,897,11,4,1,1,1726,
1693,6,1332,542.0,186555.7966101695,1332,0.0,7175,1990,50.0,1332.0,60,1991,0,0.0,5,0,2,4,1,1,1727,
1694,7,1540,495.0,186555.7966101695,754,36.0,9109,1994,70.0,122.0,32,1994,140,0.0,5,786,10,4,1,1,1728,
1695,6,1400,465.0,186555.7966101695,698,331.0,10274,1986,48.487381118684176,345.0,48,1986,0,141.0,7,702,7,3,1,1,1729,
1696,6,1882,612.0,186555.7966101695,964,0.0,8250,1981,75.0,0.0,0,1981,0,0.0,7,918,5,3,0,0,1730,
1697,5,980,400.0,136793.13513513515,980,68.0,9750,1962,63.0,28.0,28,1962,0,0.0,5,0,11,3,0,0,1731,
1698,5,864,732.0,136793.13513513515,864,660.0,8499,1961,72.29434657253181,204.0,312,1961,0,0.0,6,0,6,3,0,0,1732,
1699,5,864,440.0,136793.13513513515,864,864.0,9079,1961,72.50851220330642,0.0,0,1961,158,0.0,5,0,7,3,0,0,1733,
1700,5,1020,288.0,136793.13513513515,1020,544.0,9316,1965,74.40128865359651,480.0,0,1965,171,0.0,5,0,5,3,0,0,1734,
1701,5,912,300.0,136793.13513513515,912,624.0,7791,1963,62.22203090383967,288.0,0,1995,0,0.0,8,0,10,4,0,1,1735,
1702,5,912,252.0,136793.13513513515,912,140.0,7150,1962,65.0,182.0,0,1962,0,60.0,6,0,10,3,0,0,1736,
1703,8,2014,864.0,238772.72727272726,2014,1733.0,15676,1980,125.19478326897585,189.0,0,1980,462,115.0,8,0,4,4,1,1,1737,
1704,7,1755,524.0,288200.24242424243,975,601.0,11949,1991,95.42947596842257,158.0,60,2008,502,196.0,8,780,7,4,1,0,1738,
1705,7,3005,704.0,223054.89411764705,1376,0.0,2880,2004,32.0,1376.0,177,2005,0,0.0,5,1629,7,4,1,0,1739,
1706,6,1726,561.0,223054.89411764705,1726,0.0,3830,2008,30.58790634856963,1726.0,254,2008,0,280.0,5,0,1,4,1,0,1740,
1707,6,1256,641.0,223054.89411764705,1256,962.0,4217,2008,33.67864257752431,183.0,169,2008,0,252.0,5,0,3,4,1,0,1741,
1708,6,1512,440.0,223054.89411764705,756,507.0,2998,2000,34.0,249.0,32,2000,0,513.0,5,756,8,4,1,0,1742,
1709,7,1452,506.0,223054.89411764705,713,549.0,3768,1999,35.0,142.0,34,1999,0,218.0,5,739,9,4,1,0,1743,
1710,8,1694,642.0,238772.72727272726,1694,1252.0,14694,1977,117.35213991798487,306.0,120,2008,501,450.0,9,0,6,5,1,0,1744,
1711,7,1740,540.0,238772.72727272726,1740,121.0,15417,1981,110.0,1619.0,20,1981,228,0.0,5,0,6,4,1,1,1745,
1712,8,2499,527.0,238772.72727272726,1487,0.0,9600,1976,80.0,392.0,64,1976,0,200.0,5,1012,1,4,0,0,1746,
1713,7,2067,784.0,189050.0684931507,1285,560.0,12732,1974,60.08772984262089,150.0,40,1974,297,0.0,6,782,6,3,0,1,1747,
1714,6,2640,515.0,189050.0684931507,1271,0.0,10400,1967,80.0,932.0,120,1997,0,256.0,7,1369,5,3,0,1,1748,
1715,5,1336,502.0,189050.0684931507,1336,553.0,9600,1969,80.0,588.0,11,1969,312,128.0,5,0,8,3,1,1,1749,
1716,6,1216,336.0,189050.0684931507,1216,955.0,9000,1969,75.0,261.0,0,1969,0,200.0,5,0,8,3,0,0,1750,
1717,7,2288,520.0,189050.0684931507,1316,432.0,13774,1977,110.00465327550863,476.0,72,1992,321,283.0,7,972,11,3,1,1,1751,
1718,5,864,312.0,145847.08,864,648.0,7130,1967,62.0,216.0,0,1967,0,0.0,6,0,6,3,0,0,1752,
1719,5,1568,440.0,145847.08,1568,0.0,9600,1967,80.0,1568.0,40,1967,160,0.0,5,0,3,3,0,0,1753,
1720,7,2061,498.0,189050.0684931507,1165,698.0,9600,1974,80.0,467.0,77,1974,0,252.0,5,896,5,3,0,1,1754,
1721,6,1320,495.0,189050.0684931507,1320,962.0,16500,1971,131.77557565310673,270.0,20,1971,0,509.0,5,0,5,3,1,1,1755,
1722,4,894,396.0,145847.08,894,734.0,7436,1960,60.0,160.0,0,1960,0,0.0,7,0,8,3,0,0,1756,
1723,5,864,308.0,145847.08,864,403.0,8125,1959,65.0,461.0,0,1959,0,0.0,7,0,9,3,0,0,1757,
1724,4,1362,768.0,145847.08,1362,775.0,9450,1957,80.38375986709326,265.0,0,1957,0,160.0,5,0,5,3,0,1,1758,
1725,5,1728,576.0,145847.08,1728,625.0,13495,1956,114.79141157739932,222.0,99,1956,0,70.0,6,0,7,3,0,0,1759,
1726,5,1313,610.0,145847.08,1313,310.0,9350,1961,85.0,491.0,28,1995,172,217.0,6,0,2,3,0,1,1760,
1727,5,1292,520.0,145847.08,1292,998.0,10500,1964,115.0,294.0,32,1964,0,144.0,5,0,7,3,0,0,1761,
1728,5,2140,549.0,145847.08,825,388.0,8970,1965,76.30077523892344,356.0,40,1965,0,0.0,6,1315,6,3,0,0,1762,
1729,6,1576,368.0,145847.08,1576,568.0,11475,1961,85.0,640.0,0,1961,85,90.0,6,0,9,3,0,0,1763,
1730,5,960,330.0,145847.08,960,100.0,9768,1955,68.0,613.0,70,1955,0,0.0,5,0,2,3,0,1,1764,
1731,6,1691,550.0,145847.08,1691,1173.0,9900,1967,90.0,507.0,67,1967,0,0.0,5,0,4,4,0,0,1765,
1732,6,1453,530.0,145847.08,1453,1312.0,10573,1961,92.0,141.0,49,1961,0,3.0,6,0,4,3,0,1,1766,
1733,6,1567,542.0,145847.08,1567,1387.0,14695,1966,80.0,175.0,110,2008,0,210.0,8,0,7,3,0,0,1767,
1734,5,1144,286.0,145847.08,1144,856.0,8760,1956,73.0,313.0,0,1956,257,164.0,7,0,6,4,0,1,1768,
1735,7,1329,441.0,145847.08,1329,544.0,12285,1960,98.11290587263129,785.0,0,1960,0,128.0,6,0,8,3,0,0,1769,
1736,6,988,297.0,145847.08,988,708.0,9240,1959,66.0,280.0,0,1998,156,0.0,8,0,6,4,0,0,1770,
1737,5,1202,304.0,145847.08,1202,435.0,8750,1956,70.0,565.0,35,1956,0,0.0,5,0,11,3,0,1,1771,
1738,5,1382,350.0,145847.08,1382,172.0,8750,1955,70.0,727.0,0,1955,280,0.0,5,0,7,3,0,0,1772,
1739,4,1200,294.0,145847.08,1200,155.0,10400,1956,80.0,295.0,189,1956,0,0.0,5,0,11,3,0,0,1773,
1740,5,1866,495.0,145847.08,1866,0.0,9482,1958,76.0,1866.0,0,1958,0,657.0,4,0,12,3,0,0,1774,
1741,6,1062,297.0,145847.08,1062,490.0,8128,1954,53.0,572.0,0,1954,0,80.0,7,0,2,3,0,0,1775,
1742,5,1112,480.0,145847.08,1112,308.0,13070,1951,67.0,323.0,0,1951,0,0.0,5,0,10,3,0,0,1776,
1743,5,793,240.0,145847.08,793,700.0,8480,1945,80.0,93.0,0,1950,0,0.0,6,0,8,3,0,0,1777,
1744,5,1031,230.0,145847.08,1031,931.0,7626,1952,60.0,100.0,0,2005,0,0.0,8,0,3,4,0,0,1778,
1745,5,1210,616.0,145847.08,1210,0.0,9533,1953,75.0,0.0,0,1953,208,140.0,5,0,8,3,0,0,1779,
1746,7,1527,410.0,145847.08,801,699.0,11419,1948,78.0,0.0,0,1999,0,0.0,7,726,12,3,0,0,1780,
1747,5,1200,246.0,145847.08,1200,390.0,9600,1950,60.0,810.0,0,1950,126,0.0,6,0,8,3,0,0,1781,
1748,3,792,366.0,125914.94594594595,792,0.0,5470,1958,53.0,792.0,90,1958,0,0.0,5,0,8,3,0,0,1782,
1749,5,1352,720.0,125914.94594594595,676,0.0,10800,1939,60.0,676.0,0,2006,187,0.0,7,676,8,3,0,0,1783,
1750,4,1039,281.0,125914.94594594595,717,0.0,8146,1900,80.0,405.0,0,2003,0,0.0,8,322,5,4,0,0,1784,
1751,5,1078,264.0,125914.94594594595,1078,0.0,10230,1925,60.0,1054.0,0,1950,0,0.0,7,0,12,3,0,0,1785,
1752,4,2377,528.0,125914.94594594595,1313,0.0,10410,1915,60.0,1313.0,0,1950,0,0.0,5,0,6,3,0,0,1786,
1753,7,1690,624.0,125914.94594594595,930,0.0,7200,1910,60.0,560.0,0,2008,0,0.0,9,760,8,4,0,0,1787,
1754,2,599,0.0,125914.94594594595,599,0.0,5400,1940,90.0,416.0,81,1950,0,0.0,5,0,6,2,0,0,1788,
1755,5,846,576.0,125914.94594594595,846,0.0,10800,1920,60.0,720.0,0,1950,0,0.0,7,0,6,3,0,0,1789,
1756,3,725,320.0,125914.94594594595,725,0.0,10800,1890,60.0,630.0,30,1998,0,0.0,5,0,11,3,0,0,1790,
1757,6,2544,907.0,145847.08,1248,0.0,9671,1969,81.0,1248.0,0,1969,0,480.0,5,1296,8,3,0,1,1791,
1758,6,1380,364.0,145847.08,1380,384.0,10143,1963,83.0,996.0,0,1963,0,295.0,7,0,6,3,0,0,1792,
1759,6,1040,480.0,145847.08,1040,872.0,11500,1967,77.0,108.0,0,1967,0,0.0,4,0,5,2,0,1,1793,
1760,6,951,480.0,145847.08,951,745.0,8010,1958,62.0,206.0,0,2007,0,0.0,9,0,9,4,0,0,1794,
1761,6,1105,308.0,145847.08,1105,546.0,10454,1957,90.0,559.0,0,1957,0,143.0,6,0,4,3,0,0,1795,
1762,6,1142,384.0,145847.08,1142,0.0,9000,1958,80.0,160.0,28,1958,0,82.0,6,0,4,3,1,1,1796,
1763,6,1133,900.0,145847.08,765,621.0,8064,1950,60.0,174.0,0,1950,0,0.0,5,368,12,3,0,0,1797,
1764,5,1041,294.0,145847.08,1041,0.0,7350,1958,71.0,1041.0,0,1958,0,0.0,6,0,3,3,0,1,1798,
1765,5,732,240.0,145847.08,732,630.0,7200,1952,60.0,0.0,68,1952,0,0.0,7,0,9,3,0,0,1799,
1766,5,1183,288.0,145847.08,1183,433.0,8000,1959,80.0,0.0,0,1959,0,0.0,5,0,7,3,1,1,1800,
1767,4,1461,384.0,145847.08,832,0.0,10800,1949,60.0,832.0,204,1996,0,0.0,7,629,8,3,0,0,1801,
1768,6,1495,576.0,145847.08,1064,120.0,8064,1948,60.0,744.0,36,1994,180,0.0,7,0,8,3,0,0,1802,
1769,6,1806,483.0,145847.08,993,0.0,7570,1964,76.0,780.0,55,1964,0,420.0,5,813,3,3,0,0,1803,
1770,5,941,564.0,145847.08,941,941.0,8604,1978,75.0,0.0,40,1978,0,124.0,7,0,11,3,1,0,1804,
1771,6,1045,264.0,145847.08,1045,826.0,7936,1963,80.0,219.0,0,1963,0,0.0,6,0,4,3,0,1,1805,
1772,6,1378,162.0,125914.94594594595,861,0.0,4080,1935,68.0,901.0,0,1998,54,0.0,8,517,6,3,0,0,1806,
1773,6,1944,324.0,125914.94594594595,972,633.0,10307,1910,57.0,339.0,28,1950,0,0.0,5,972,6,3,0,0,1807,
1774,5,1306,472.0,125914.94594594595,810,0.0,15660,1910,90.0,240.0,0,2003,0,0.0,8,496,7,3,0,0,1808,
1775,5,1464,0.0,125914.94594594595,764,0.0,9900,1910,90.0,504.0,0,2002,0,0.0,8,700,3,4,0,0,1809,
1776,5,1558,400.0,125914.94594594595,868,421.0,6406,1939,57.0,269.0,36,1950,0,0.0,6,690,10,3,0,0,1810,
1777,4,1701,0.0,125914.94594594595,1101,0.0,7627,1920,63.0,600.0,0,1950,0,0.0,6,600,10,2,0,0,1811,
1778,5,1447,0.0,125914.94594594595,801,0.0,10134,1910,56.0,801.0,0,1950,80,0.0,5,646,7,3,0,0,1812,
1779,5,1328,308.0,125914.94594594595,768,384.0,6000,1950,50.0,384.0,12,1970,0,0.0,7,560,3,3,0,0,1813,
1780,4,861,288.0,125914.94594594595,861,0.0,7404,1920,62.0,861.0,0,1950,0,0.0,6,0,11,3,0,0,1814,
1781,2,612,308.0,125914.94594594595,612,0.0,5925,1940,50.0,0.0,0,1950,0,0.0,4,0,10,3,0,0,1815,
1782,5,792,287.0,125914.94594594595,792,0.0,8520,1923,60.0,624.0,0,1950,0,0.0,8,0,2,4,0,0,1816,
1783,4,1510,720.0,125914.94594594595,833,0.0,9600,1910,60.0,677.0,0,1950,0,0.0,4,677,6,4,0,0,1817,
1784,6,2007,357.0,125914.94594594595,1090,0.0,8400,1900,70.0,917.0,235,1950,0,0.0,7,917,6,3,0,0,1818,
1785,6,1288,280.0,125914.94594594595,664,0.0,3600,1917,60.0,624.0,103,2007,0,0.0,7,624,5,3,0,0,1819,
1786,4,816,0.0,125914.94594594595,816,0.0,3300,1910,26.355115130621343,624.0,33,1950,0,0.0,3,0,6,3,0,0,1820,
1787,6,1480,207.0,125914.94594594595,1044,0.0,5400,1920,60.0,972.0,0,1950,0,0.0,6,0,9,2,0,0,1821,
1788,6,1521,640.0,125914.94594594595,780,0.0,9720,1910,60.0,741.0,0,2002,0,0.0,7,741,9,3,0,0,1822,
1789,3,797,0.0,105716.73529411765,797,0.0,9392,1900,72.0,245.0,36,1950,0,0.0,3,0,9,3,0,0,1823,
1790,6,1432,216.0,126334.64912280702,1432,0.0,6615,1923,52.830026239109145,1022.0,61,1950,266,0.0,6,0,9,3,0,0,1824,
1791,5,1654,336.0,126334.64912280702,1001,0.0,4960,1930,50.0,297.0,60,1982,244,0.0,7,653,5,3,0,0,1825,
1792,5,1142,320.0,126334.64912280702,822,220.0,6000,1924,60.0,248.0,0,1950,0,444.0,5,320,6,3,0,0,1826,
1793,5,995,264.0,126334.64912280702,995,0.0,6120,1925,51.0,960.0,15,1999,0,0.0,6,0,3,3,0,0,1827,
1794,5,1582,250.0,126334.64912280702,994,273.0,6120,1938,51.0,679.0,0,1950,189,0.0,6,588,2,3,0,0,1828,
1795,5,1072,1184.0,126334.64912280702,1072,134.0,8635,1925,50.0,938.0,0,1950,0,0.0,5,0,8,3,0,0,1829,
1796,6,1768,576.0,125914.94594594595,1048,0.0,8094,1915,57.0,1048.0,0,1950,0,0.0,6,720,6,3,0,0,1830,
1797,7,1944,216.0,125914.94594594595,1272,0.0,9928,1915,68.0,672.0,28,1994,24,0.0,8,672,6,3,0,0,1831,
1798,5,2128,0.0,125914.94594594595,1088,0.0,3000,1922,50.0,1040.0,56,1950,0,0.0,1,1040,9,3,0,0,1832,
1799,6,1930,316.0,105716.73529411765,1146,522.0,6876,1927,57.0,198.0,0,1950,0,0.0,5,784,8,3,0,0,1833,
